CODE;price;old price;ostatok
451416;6200;;10
451417;8200;;10
451418;6400;;10
451419;6300;;10
451472;4500;;10
451473;4300;;10
451474;4500;;10
451475;4300;;10
451476;4300;;10
451477;4500;;10
451478;4500;;10
451479;4500;;10
451480;4300;;10
451481;4300;;10
454619;5190;;50
454620;6790;;50
454621;5590;;50
454622;5590;;0
454623;5190;;50
454624;4490;;50
454625;2090;;50
454626;1990;;50
454692;5500;;251
454693;6000;;251
454694;6500;;151
454695;7000;;51
454696;5100;;151
454697;4500;;151
454698;3300;;251
454699;5500;;251
454700;4300;;251
454701;4400;;151
454702;4400;;251
454703;3300;;51
454704;3900;;251
454705;4400;;251
454706;4400;;151
454707;5400;;51
454708;4500;;51
454709;5200;;51
454710;2600;;18
454711;3200;;26
454712;2500;;251
454713;2500;;51
454714;3200;;51
454715;3200;;51
454716;4000;;51
454717;3600;;51
454718;3600;;51
454719;4000;;51
454720;3500;;151
454721;3500;;51
454722;4400;;26
454723;4400;;51
454724;3800;;51
454725;3800;;51
456257;4410;;90
456264;3510;;50
456294;3510;;37
456300;4410;;3
456355;450;;144
456356;460;;15
456376;1880;;110
456389;880;;0
456422;4580;;118
456431;3110;;93
456446;3110;;87
456516;760;;138
456562;760;;100
456568;1720;;182
456578;830;;0
456601;1060;;214
456656;1890;;191
456660;450;;388
456670;4580;;113
456676;1060;;237
456677;1450;;245
456698;830;;67
456708;460;;180
456728;460;;176
456738;460;;170
456753;740;;0
456771;2599;;0
456908;2970;;36
456919;16800;;75
457013;3590;;50
457687;2790;;50
457688;2990;;50
457689;2990;;50
457690;4390;;50
457691;6490;;50
457753;1290;;196
457754;1290;;208
457755;1450;;196
457756;1450;;281
457757;4040;;136
457758;4040;;300
457759;5170;;105
457760;5170;;300
457761;4130;;177
457762;4130;;140
457763;5340;;145
457764;5340;;0
457765;5590;;188
457766;5590;;251
457767;7300;;191
457768;7300;;250
457769;6500;;188
457770;6500;;278
457771;8980;;185
457772;8980;;161
457773;5450;;142
457774;5450;;300
457775;6250;;174
457776;6250;;209
457777;6530;;79
457778;6530;;96
457779;6480;;92
457780;6480;;248
457781;5830;;98
457782;5830;;96
457791;10640;;72
457792;14840;;239
457793;16900;;92
457794;22590;;43
457795;11710;;83
457796;17970;;130
457797;23080;;47
457798;9730;;65
457799;13270;;230
457800;15090;;145
457801;19780;;43
457802;16320;;78
457803;19870;;44
457804;16320;;36
457805;19870;;41
457848;3780;;40
457849;3780;;95
457850;4380;;77
457851;4380;;91
458095;2890;;50
458096;2890;;21
458097;3380;;75
458098;3520;;155
458099;3520;;124
458100;4020;;71
458101;4010;;71
458102;4010;;30
458103;4680;;83
458104;4680;;81
458105;4780;;33
458106;5500;;96
458107;2840;;93
458108;2840;;93
458109;2350;;75
458110;2350;;28
458111;3210;;95
458112;3190;;0
458113;3660;;162
458114;3660;;0
458115;4610;;32
458116;4610;;0
458117;2650;;76
458118;2650;;223
458119;3240;;93
458120;3240;;112
458121;3060;;75
458122;3620;;183
458123;3060;;137
458124;4770;;97
458125;4770;;78
458126;3060;;62
458127;3060;;268
458128;4770;;89
458129;4770;;90
458130;4610;;62
458131;5810;;83
458132;5550;;82
458133;3750;;29
458134;3750;;40
458135;4860;;97
458136;4860;;91
458137;2210;;163
458228;3520;;0
458275;5390;;50
458276;11190;;43
458277;4090;;50
458278;5390;;50
458279;4990;;50
458280;3990;;13
458282;4390;;22
458285;5190;;44
458287;4390;;50
458292;5890;;50
458293;5890;;50
458296;4690;;0
458300;3990;;50
458303;5390;;50
458304;2990;;50
458305;4990;;50
458306;3390;;50
458309;4690;;50
458310;4990;;50
458312;16190;;50
458315;4090;;50
458316;4190;;50
458317;4090;;50
458320;3990;;50
458322;4190;;50
458323;4990;;48
458324;5690;;50
458325;5190;;17
458326;3390;;50
458327;6190;;5
458332;5190;;34
458336;5790;;50
458337;3990;;9
458339;4990;;0
458340;4390;;50
458341;5490;;50
458342;3090;;50
458345;5390;;50
458346;22290;;50
458347;4990;;50
458349;4290;;50
458352;4690;;50
458356;4390;;50
458359;6890;;50
458361;4290;;50
458363;3990;;20
458365;3090;;50
458368;6490;;0
458370;3990;;23
458372;4990;;50
458374;5190;;50
458377;4690;;50
458381;3990;;50
458385;5790;;50
458386;4990;;49
458387;4990;;42
458388;4690;;50
458390;4390;;50
458392;4290;;13
458393;5090;;50
458394;3990;;44
458395;4390;;50
458397;5790;;50
458400;5290;;50
458401;5190;;50
458403;4090;;50
458404;4090;;49
458405;4390;;50
458407;4690;;50
458412;5490;;50
458413;5290;;50
458414;5290;;41
458417;6590;;50
458418;4990;;50
458419;4190;;32
458421;4890;;39
458422;5490;;34
458423;3390;;50
458427;4990;;12
458429;5490;;50
458433;4990;;50
458434;4990;;43
458436;3990;;42
458439;6790;;35
458442;5190;;50
458443;3990;;45
458445;5890;;50
458449;5790;;50
458450;4790;;50
458451;4990;;50
458453;6890;;50
458454;3690;;50
458455;8690;;50
458456;4090;;50
458457;3990;;23
458458;3590;;44
458460;5890;;50
458461;3590;;7
458463;4690;;20
458464;3990;;23
458465;4090;;50
458469;4290;;50
458478;4690;;50
458479;5820;;50
458480;11090;;50
458530;3090;;50
458531;6690;;0
458734;4720;;200
461421;1890;;50
461422;1790;;50
461423;1790;;50
461424;1890;;50
461557;6590;;50
461558;8990;;50
461559;6190;;50
461560;7090;;50
461737;3814;;81
461738;4635;;78
461739;5488;;21
461740;5229;;34
461741;4673;;37
461742;4984;;39
461743;4338;;36
461744;5163;;59
461745;4111;;42
461746;5399;;58
461747;8264;;19
461748;17667;;9
461749;21098;;9
461750;4790;;32
461751;4012;;52
461752;3734;;16
463491;5820;;50
463492;8090;;0
469064;5670;;130
469074;5670;;169
469075;5530;;152
469076;5530;;98
469077;5950;;171
469078;5950;;48
469079;9290;;118
469080;9290;;87
469081;7720;;112
469082;7720;;94
469111;5190;;362
469112;7910;;35
469113;5190;;306
469114;7910;;74
469115;4850;;232
469116;4850;;187
469117;4950;;127
469118;5740;;87
469119;9120;;88
469120;4950;;137
469121;5740;;96
469122;9120;;70
469123;5570;;134
469124;5570;;141
469520;9925;;1
470010;8690;;50
470056;6090;;0
470061;1990;;50
470094;7090;;50
470095;8190;;0
470101;5490;;50
470102;5490;;50
470361;2250;;82
470362;3050;;186
470363;4100;;95
470364;2170;;174
470365;2890;;300
470366;3700;;156
470373;4960;;48
470374;4960;;17
470752;1320;;223
470753;1320;;0
470754;1320;;88
470755;1320;;388
470756;1870;;238
470757;1870;;0
470758;1870;;182
470759;1870;;501
470760;3040;;165
470761;3040;;91
470762;3040;;118
470763;3040;;331
470764;2310;;501
470765;2310;;0
470766;3270;;501
470767;3270;;274
470768;2350;;501
470769;2350;;273
470770;2350;;501
470771;2350;;270
470772;3350;;287
470773;3350;;409
470774;3350;;267
470775;3350;;411
470780;1970;;270
470781;1970;;501
470782;1970;;230
470783;1970;;501
470784;2260;;176
470785;2260;;356
470786;2260;;182
470787;2260;;294
470788;2400;;0
470789;2400;;117
470790;3450;;172
470791;3450;;260
471785;9900;;11
471798;7900;;9
471799;6900;;11
471800;11900;;11
471801;6900;;11
471802;11900;;11
471803;7900;;10
471804;6400;;11
471805;6400;;11
471806;9900;;11
471807;24900;;11
471808;24900;;11
471809;7900;;11
471810;3900;;11
471811;3900;;11
471812;4900;;11
471813;4900;;11
471814;9900;;11
471815;9900;;11
471816;9900;;11
471817;9900;;11
471818;6900;;11
473989;4970;;0
473990;4260;;19
473991;4260;;170
473992;6280;;182
473993;6280;;101
473994;4040;;178
473995;4040;;142
473996;5670;;195
473997;5670;;159
474550;1180;;414
474553;1180;;411
482922;8190;;37
482923;6290;;50
482971;8990;;0
482974;7090;;50
482988;5990;;50
483021;6390;;50
483038;7090;;50
483073;6890;;50
483356;4590;;386
483357;5852;;0
483364;5590;;249
483366;4590;;300
483368;4680;;0
483369;4390;;200
483370;3390;;246
483372;5590;;234
483376;5590;;192
483377;4434;;0
483379;4390;;250
483380;4690;;599
483382;4434;;0
483383;5929;;0
483384;4390;;394
483386;4590;;200
483387;4590;;241
483388;4390;;300
483390;3390;;282
483391;4434;;0
483392;5929;;0
483396;5590;;300
483397;3390;;95
483466;4790;;50
483467;5890;;50
483469;6190;;50
483471;6690;;19
483472;8890;;16
483477;6590;;45
483479;4590;;50
483480;7390;;50
483481;7790;;50
483484;7190;;50
483486;8090;;40
483489;7090;;50
483490;6490;;50
483492;7590;;50
483538;5200;;251
483539;5200;;151
483540;5700;;151
484531;5531;;273
484578;7623;;44
484773;5531;;101
484975;7337;;460
485082;8569;;99
485234;3190;;233
485587;5405;;70
485621;4200;;59
485880;6116;;103
485941;7925;;269
485946;5896;;103
485957;3190;;206
485964;5405;;236
485966;7925;;352
485968;8177;;177
485971;6369;;122
485973;5531;;143
485979;5599;;454
485983;7623;;189
485984;7925;;287
485985;6699;;104
485987;10962;;218
485997;4554;;250
486000;7925;;290
486003;7340;;3
486006;7623;;174
486037;7623;;240
486042;6589;;103
486046;5405;;399
486047;6809;;96
486051;5819;;197
486054;6754;;98
486063;5599;;53
486067;3390;;357
486069;3190;;188
486070;10962;;428
486072;7007;;174
486084;5531;;178
486085;6149;;91
486088;4235;;147
486095;7623;;181
486096;6974;;146
486102;8349;;89
486103;5405;;109
486107;7029;;88
486108;5379;;152
486110;3190;;227
486111;5405;;260
487339;2260;;99
487401;6220;;98
487441;2260;;98
487451;6220;;49
487565;1940;;0
487575;1010;;0
487609;2420;;0
487617;1790;;515
487620;2130;;0
487663;1940;;0
487668;2160;;495
487670;2160;;375
487673;1790;;481
487675;3100;;616
487688;1940;;0
487701;2160;;665
487747;1940;;0
487759;2420;;0
487799;2160;;1672
487804;2510;;798
487812;2420;;0
487820;1180;;1811
487822;3100;;505
487825;1010;;0
487831;2510;;357
487847;1790;;686
487850;2130;;0
487861;2130;;0
487868;2510;;134
487880;2510;;510
487910;2130;;0
487922;1790;;1598
487924;2420;;0
487938;3450;;0
487939;4030;;141
488020;7500;;118
488021;7500;;89
488048;2490;;167
488049;3890;;489
488050;2390;;805
488051;3690;;2389
488052;5590;;936
488053;2490;;169
488054;3890;;332
488055;7990;;296
488056;2390;;551
488057;3690;;1922
488058;5590;;772
488059;7990;;229
488060;4190;;94
488061;2990;;564
488062;4190;;79
488063;2990;;392
488064;3400;;272
488065;3400;;98
503618;1450;;101
504126;4945;;200
504147;14842;;56
504153;3937;;41
504220;376;;300
504221;636;;200
504232;509;;0
504271;376;;0
504298;508;;41
504320;636;;200
504444;1098;;200
504600;1098;;200
504867;1410;;17
504868;1460;;18
504872;3810;;38
504876;2010;;30
504880;1880;;39
504882;1330;;57
504884;2640;;39
504888;4140;;22
504889;2150;;40
504896;2610;;19
504905;80;;34
504906;140;;27
504908;2540;;55
504916;530;;27
504917;3300;;38
504918;1610;;41
504919;460;;10
504920;1120;;54
504922;2980;;35
504925;3050;;12
504934;530;;30
504935;580;;30
504937;600;;10
504942;2610;;54
504943;4340;;40
504951;420;;24
504957;2220;;16
504959;1330;;40
504962;1610;;38
504963;2700;;40
504964;1140;;38
504966;3100;;36
504967;500;;15
505850;4478;;200
505897;5311;;144
505926;584;;200
505941;4198;;175
506020;4198;;200
506100;3356;;116
506117;422;;200
506150;5091;;162
506168;3667;;1
506183;3000;;99
506254;3756;;144
506287;5091;;141
506379;3111;;75
506398;3000;;77
506423;3667;;89
506450;422;;200
506501;5311;;120
506537;3356;;169
506548;3756;;168
506602;4478;;168
508015;8565;;118
508017;1752;;202
508018;6589;;76
508019;4735;;417
508020;3831;;157
508024;8565;;40
508026;2900;;241
508028;1350;;0
508030;4735;;405
508031;5763;;652
508035;4950;;385
508036;3955;;477
508038;3702;;391
508041;2190;;519
508043;5526;;480
508045;3944;;147
508049;5311;;479
508050;3548;;397
508053;3675;;269
508054;2418;;68
508055;1250;;0
508058;2418;;273
508060;3710;;310
508061;5691;;428
508064;4396;;526
508065;3831;;278
508069;4735;;88
508070;5900;;43
508074;4800;;501
508077;4927;;132
508078;6543;;316
508084;5187;;181
508088;7838;;375
508095;6949;;86
508098;5526;;304
508102;6961;;97
508103;3955;;679
508104;4550;;375
508110;2190;;452
508112;5900;;417
508113;4746;;113
508117;19800;;30
508118;2418;;78
508119;6292;;94
508121;3710;;300
508124;3616;;1018
508136;5300;;102
508137;7007;;96
508139;4390;;217
508140;4181;;721
508141;1250;;0
508143;4800;;194
508145;5900;;229
508146;4396;;363
508147;4170;;204
508149;4181;;687
508154;4396;;479
508156;7838;;274
508161;3944;;166
508167;6543;;449
508168;4950;;561
508172;3616;;649
508173;6699;;151
508174;4410;;39
508175;4735;;175
508176;17613;;195
508177;6382;;233
508179;6949;;90
508180;3702;;370
508188;19800;;36
508191;5300;;5
508192;7781;;535
508198;2900;;344
508201;5187;;276
508205;4800;;329
508209;5691;;616
508210;3051;;92
508212;5763;;800
508213;17613;;284
508214;7781;;340
508217;7623;;220
508224;5929;;0
508227;5900;;185
508228;2418;;89
508233;3051;;66
508235;2225;;157
508237;3379;;136
508238;11011;;289
508242;3379;;187
508250;4746;;186
508254;11011;;184
508258;4170;;56
508262;5311;;777
508263;3710;;178
508272;12141;;277
508273;6961;;93
508275;2190;;360
508276;7762;;408
508277;4927;;133
508283;7640;;0
508284;3548;;374
508287;12141;;185
508527;1599;;320
508528;1599;;735
508529;1599;;332
508539;999;;593
508540;999;;98
74294;764;;1000
74297;391;;0
74298;861;;930
74299;645;;447
74303;934;;1987
164997;190;;0
165000;250;;0
165002;258;;0
165004;190;;0
193415;287;;0
193417;324;;0
193418;823;;825
193419;894;;0
193420;976;;751
193421;1182;;855
193423;967;;0
193424;894;;0
193427;1502;;487
193772;339;;0
193773;524;;0
193774;778;;563
193775;685;;154
193776;595;;2119
193778;468;;0
193779;814;;254
193780;1107;;3706
193782;764;;284
193783;623;;0
193784;898;;0
193785;1074;;0
193786;878;;0
193799;755;;706
193801;417;;316
193802;465;;725
193803;623;;331
193804;778;;528
193805;861;;0
193806;1161;;0
193807;934;;377
196187;892;;100
196188;892;;100
196189;424;;100
196190;424;;100
196191;299;;100
196192;299;;100
196193;555;;100
196194;1274;;100
196195;555;;100
196196;383;;100
196197;383;;100
196198;401;;100
196199;401;;100
196200;401;;100
196201;982;;0
196212;1913;;100
196213;1913;;100
196214;1913;;100
196215;627;;100
196216;1176;;100
196217;1176;;100
196218;627;;100
196219;744;;100
196220;744;;0
196221;744;;100
196222;916;;100
196223;916;;100
196224;916;;100
196225;560;;0
196226;560;;100
196298;327;;100
196299;464;;100
196300;654;;100
196303;478;;100
196304;652;;100
196305;856;;100
196306;490;;100
196307;1346;;100
196308;594;;100
196309;794;;100
196310;1027;;100
196313;529;;100
196314;700;;100
196315;674;;100
196316;878;;100
196317;721;;100
196318;978;;100
196320;766;;100
196322;955;;100
196323;813;;100
196324;1064;;100
196332;354;;100
196333;429;;100
196334;501;;100
196335;773;;100
196336;773;;100
196338;1058;;100
196344;493;;100
196349;404;;100
196352;637;;100
196363;359;;100
196400;380;;100
196401;497;;100
196402;542;;100
196403;786;;100
205583;325;;0
205584;210;;777777
205585;384;;777777
205586;874;;777777
223503;764;;0
223504;764;;100
223505;905;;100
223506;905;;100
223507;1148;;100
223508;1148;;100
223510;355;;100
223511;1141;;100
223512;551;;100
223513;710;;100
223514;693;;100
223515;893;;100
223516;277;;100
223517;330;;0
223518;437;;100
223519;660;;100
223520;871;;100
223521;246;;100
223522;302;;100
223523;300;;100
223524;362;;100
223525;379;;100
223526;430;;100
223527;960;;100
223528;746;;100
236602;12032;;100
236603;15295;;100
236604;2390;;100
236605;3000;;77
236607;2167;;100
236608;2746;;100
236610;5499;;0
236611;3534;;0
236612;3228;;0
236613;5401;;0
236614;2977;;0
236616;2538;;0
236617;3972;;100
236618;1118;;100
236619;1904;;100
236620;2682;;100
236621;837;;100
236622;1455;;100
236623;2087;;100
236624;502;;100
236625;677;;100
236626;1172;;100
236627;565;;100
238505;823;;768
238621;1266;;0
243063;1058;;100
243175;6987;;61
243176;8351;;88
243177;8724;;100
243178;9721;;67
243179;10658;;100
243180;11132;;100
243181;1980;;100
243182;2516;;100
243183;4040;;0
243184;4278;;0
243185;5834;;0
243186;8766;;0
243187;4031;;0
243188;2710;;29
243189;4273;;0
243190;2371;;0
243191;3225;;0
243192;5915;;0
243193;952;;100
243194;1576;;100
243195;2201;;100
243196;3452;;100
243197;1245;;100
243198;2117;;100
243199;2989;;100
243200;1920;;100
243201;3335;;100
243202;4784;;100
243203;6163;;100
243204;5346;;100
243205;997;;100
243206;1740;;100
243207;2514;;100
243208;3287;;100
243209;993;;100
243210;1739;;100
243211;2521;;100
243212;1813;;100
243213;3259;;100
243214;4654;;100
243215;5558;;100
243216;7644;;100
243217;462;;100
244676;167;;100
244677;216;;100
244678;321;;100
244679;195;;100
244680;262;;100
244681;375;;100
244682;249;;100
244683;328;;100
244684;423;;100
244685;847;;100
244749;300;;200
244750;174;;200
244751;159;;200
244752;345;;200
250365;5922;;0
250366;5438;;100
256274;328;;4559
258489;101;;6359
265908;1580;;0
276636;159;;650
277143;1511;;39
277144;1200;;146
277145;2442;;48
277146;2057;;48
277147;3444;;20
277148;2522;;67
277149;5810;;38
277150;4000;;100
277151;1231;;320
277152;647;;296
277153;735;;358
277154;867;;238
277155;999;;115
277156;676;;278
277157;764;;227
277158;896;;137
277159;1029;;17
282654;8521;;100
282655;5546;;79
282656;5436;;100
284995;334;;50
284996;334;;98
284997;334;;100
284998;334;;50
285114;215;;300
285115;276;;300
285116;276;;300
287058;336;;777777
287059;429;;777777
287060;660;;777777
287061;404;;777777
287062;471;;777777
287063;698;;777777
287064;672;;777777
287065;916;;777777
287427;1280;;777777
287428;618;;0
287429;1949;;0
287430;2066;;0
287431;679;;0
287432;980;;777777
287433;797;;0
287434;1204;;777777
287435;1581;;777777
287436;1053;;0
287437;1504;;777777
287438;1882;;777777
287439;695;;0
287440;2213;;0
287441;752;;777777
287442;1053;;777777
287443;1338;;777777
287444;874;;777777
287445;1280;;777777
287446;1655;;777777
287447;1130;;777777
287448;1581;;777777
287449;1959;;777777
287450;2360;;0
287451;2360;;0
287452;1252;;777777
287453;1536;;777777
287454;1431;;777777
287455;1824;;0
287456;1732;;777777
287457;2109;;777777
289168;264;;100
289169;519;;100
